SEQ_TYPE	PRIMER	SEQ_TECH	ACC
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308169
AMPLICON	ARTIC-V3	ILLUMINA	ERR4366748
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537287
AMPLICON	ARTIC-V3	ILLUMINA	ERR4241037
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495654
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306946
AMPLICON	ARTIC-V3	ILLUMINA	SRR12694208
AMPLICON	ARTIC-V3	ILLUMINA	ERR4758375
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752535
AMPLICON	ARTIC-V3	ILLUMINA	ERR5071936
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895491
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751773
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307175
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751107
AMPLICON	ARTIC-V3	ILLUMINA	ERR4242268
AMPLICON	ARTIC-V3	ILLUMINA	SRR12536655
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531219
AMPLICON	ARTIC-V3	ILLUMINA	SRR12185994
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531700
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753233
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895469
AMPLICON	ARTIC-V3	ILLUMINA	ERR4364229
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895559
AMPLICON	ARTIC-V3	ILLUMINA	ERR4665092
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439784
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753431
AMPLICON	ARTIC-V3	ILLUMINA	ERR4206573
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751870
AMPLICON	ARTIC-V3	ILLUMINA	SRR12529584
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528086
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528930
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755633
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308055
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307744
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306780
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895820
AMPLICON	ARTIC-V3	ILLUMINA	SRR12750995
AMPLICON	ARTIC-V3	ILLUMINA	ERR4246990
AMPLICON	ARTIC-V3	ILLUMINA	ERR4309468
AMPLICON	ARTIC-V3	ILLUMINA	ERR4248330
AMPLICON	ARTIC-V3	ILLUMINA	SRR12291568
AMPLICON	ARTIC-V3	ILLUMINA	ERR4309321
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440647
AMPLICON	ARTIC-V3	ILLUMINA	SRR12780668
AMPLICON	ARTIC-V3	ILLUMINA	ERR4758482
AMPLICON	ARTIC-V3	ILLUMINA	ERR4667178
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530676
AMPLICON	ARTIC-V3	ILLUMINA	ERR4364780
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439969
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307177
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440663
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308350
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755291
AMPLICON	ARTIC-V3	ILLUMINA	SRR11578323
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307639
AMPLICON	ARTIC-V3	ILLUMINA	ERR4305444
AMPLICON	ARTIC-V3	ILLUMINA	ERR4891032
AMPLICON	ARTIC-V3	ILLUMINA	ERR4693777
AMPLICON	ARTIC-V3	ILLUMINA	SRR11578132
AMPLICON	ARTIC-V3	ILLUMINA	SRR12529597
AMPLICON	ARTIC-V3	ILLUMINA	ERR4693653
AMPLICON	ARTIC-V3	ILLUMINA	SRR11577920
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895065
AMPLICON	ARTIC-V3	ILLUMINA	ERR4246847
AMPLICON	ARTIC-V3	ILLUMINA	ERR4692928
AMPLICON	ARTIC-V3	ILLUMINA	SRR12529536
AMPLICON	ARTIC-V3	ILLUMINA	ERR4240337
AMPLICON	ARTIC-V3	ILLUMINA	SRR12529015
AMPLICON	ARTIC-V3	ILLUMINA	ERR5093899
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754991
AMPLICON	ARTIC-V3	ILLUMINA	ERR5218324
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753322
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530074
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528606
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754923
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440518
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363819
AMPLICON	ARTIC-V3	ILLUMINA	ERR4246739
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495623
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531166
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752452
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363761
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528813
AMPLICON	ARTIC-V3	ILLUMINA	ERR5090764
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531044
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495354
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308266
AMPLICON	ARTIC-V3	ILLUMINA	ERR4838745
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365592
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307324
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495607
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754136
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307912
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894273
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752729
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754652
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440319
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895784
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751176
AMPLICON	ARTIC-V3	ILLUMINA	ERR4664915
AMPLICON	ARTIC-V3	ILLUMINA	ERR4759286
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363591
AMPLICON	ARTIC-V3	ILLUMINA	ERR4239017
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751714
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754596
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439634
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537368
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363933
AMPLICON	ARTIC-V3	ILLUMINA	SRR11915789
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753839
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754651
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530302
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306765
AMPLICON	ARTIC-V3	ILLUMINA	SRR12896016
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754270
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754149
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530481
AMPLICON	ARTIC-V3	ILLUMINA	ERR4867944
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895670
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306588
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752164
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495264
AMPLICON	ARTIC-V3	ILLUMINA	ERR4421534
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531419
AMPLICON	ARTIC-V3	ILLUMINA	ERR4242036
AMPLICON	ARTIC-V3	ILLUMINA	SRR12162160
AMPLICON	ARTIC-V3	ILLUMINA	SRR11578393
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895310
AMPLICON	ARTIC-V3	ILLUMINA	SRR12693779
AMPLICON	ARTIC-V3	ILLUMINA	ERR4693383
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531785
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307431
AMPLICON	ARTIC-V3	ILLUMINA	ERR4242179
AMPLICON	ARTIC-V3	ILLUMINA	ERR4207910
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530517
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530248
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306428
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363651
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895331
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308930
AMPLICON	ARTIC-V3	ILLUMINA	ERR4241198
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440122
AMPLICON	ARTIC-V3	ILLUMINA	SRR12896148
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894620
AMPLICON	ARTIC-V3	ILLUMINA	ERR4664559
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365906
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751567
AMPLICON	ARTIC-V3	ILLUMINA	SRR11577842
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365286
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894414
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751012
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307768
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754201
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439431
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531271
AMPLICON	ARTIC-V3	ILLUMINA	SRR12896153
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307970
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755352
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895598
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537303
AMPLICON	ARTIC-V3	ILLUMINA	ERR4242764
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531029
AMPLICON	ARTIC-V3	ILLUMINA	ERR4247125
AMPLICON	ARTIC-V3	ILLUMINA	SRR12693974
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307235
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895230
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754763
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755014
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531411
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751471
AMPLICON	ARTIC-V3	ILLUMINA	ERR4891571
AMPLICON	ARTIC-V3	ILLUMINA	SRR12780571
AMPLICON	ARTIC-V3	ILLUMINA	ERR4693163
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530097
AMPLICON	ARTIC-V3	ILLUMINA	ERR4694100
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440102
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754423
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439837
AMPLICON	ARTIC-V3	ILLUMINA	SRR12529917
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537428
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528715
AMPLICON	ARTIC-V3	ILLUMINA	ERR4806517
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306807
AMPLICON	ARTIC-V3	ILLUMINA	SRR12536659
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308669
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365244
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307962
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753718
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528949
AMPLICON	ARTIC-V3	ILLUMINA	SRR12780195
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751054
AMPLICON	ARTIC-V3	ILLUMINA	SRR12750835
AMPLICON	ARTIC-V3	ILLUMINA	ERR4671741
AMPLICON	ARTIC-V3	ILLUMINA	ERR4693835
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308008
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751885
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895995
AMPLICON	ARTIC-V3	ILLUMINA	SRR11915855
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528246
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537202
AMPLICON	ARTIC-V3	ILLUMINA	ERR4667446
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530952
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308405
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894309
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439994
AMPLICON	ARTIC-V3	ILLUMINA	ERR4664490
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754561
AMPLICON	ARTIC-V3	ILLUMINA	SRR12750909
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895694
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894721
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306420
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495394
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751821
AMPLICON	ARTIC-V3	ILLUMINA	ERR4247178
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439712
AMPLICON	ARTIC-V3	ILLUMINA	ERR4665087
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753802
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495458
AMPLICON	ARTIC-V3	ILLUMINA	ERR5225300
AMPLICON	ARTIC-V3	ILLUMINA	ERR4240812
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495769
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754403
AMPLICON	ARTIC-V3	ILLUMINA	ERR4665596
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306424
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894266
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751205
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755002
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895246
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752755
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752613
AMPLICON	ARTIC-V3	ILLUMINA	ERR4665578
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495317
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752627
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308307
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755368
AMPLICON	ARTIC-V3	ILLUMINA	SRR12694409
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528583
AMPLICON	ARTIC-V3	ILLUMINA	SRR12694424
AMPLICON	ARTIC-V3	ILLUMINA	ERR4309095
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537156
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363694
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308219
AMPLICON	ARTIC-V3	ILLUMINA	ERR4242309
AMPLICON	ARTIC-V3	ILLUMINA	ERR5093516
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530349
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365913
AMPLICON	ARTIC-V3	ILLUMINA	ERR4758998
AMPLICON	ARTIC-V3	ILLUMINA	ERR4247968
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537032
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755594
AMPLICON	ARTIC-V3	ILLUMINA	ERR4421374
AMPLICON	ARTIC-V3	ILLUMINA	SRR12694570
AMPLICON	ARTIC-V3	ILLUMINA	SRR12896300
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308951
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752984
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307223
AMPLICON	ARTIC-V3	ILLUMINA	ERR4421478
AMPLICON	ARTIC-V3	ILLUMINA	ERR4692757
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753552
AMPLICON	ARTIC-V3	ILLUMINA	SRR12995062
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306335
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754212
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894770
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528994
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528910
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530576
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752291
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530662
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751755
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751761
AMPLICON	ARTIC-V3	ILLUMINA	SRR12529807
AMPLICON	ARTIC-V3	ILLUMINA	ERR4667330
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306225
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439988
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528694
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530031
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439599
AMPLICON	ARTIC-V3	ILLUMINA	SRR11577939
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754499
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440262
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752987
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537534
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307889
AMPLICON	ARTIC-V3	ILLUMINA	ERR4243313
AMPLICON	ARTIC-V3	ILLUMINA	ERR4239842
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531568
AMPLICON	ARTIC-V3	ILLUMINA	ERR4246997
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495419
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752103
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363478
AMPLICON	ARTIC-V3	ILLUMINA	SRR12537128
AMPLICON	ARTIC-V3	ILLUMINA	ERR4239866
AMPLICON	ARTIC-V3	ILLUMINA	SRR12750927
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894713
AMPLICON	ARTIC-V3	ILLUMINA	ERR4205675
AMPLICON	ARTIC-V3	ILLUMINA	SRR14142164
AMPLICON	ARTIC-V3	ILLUMINA	SRR12896308
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307434
AMPLICON	ARTIC-V3	ILLUMINA	ERR4242169
AMPLICON	ARTIC-V3	ILLUMINA	ERR4555106
AMPLICON	ARTIC-V3	ILLUMINA	ERR4242831
AMPLICON	ARTIC-V3	ILLUMINA	ERR4248511
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530068
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440109
AMPLICON	ARTIC-V3	ILLUMINA	ERR4309102
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307336
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895609
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307818
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752185
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365759
AMPLICON	ARTIC-V3	ILLUMINA	ERR4665604
AMPLICON	ARTIC-V3	ILLUMINA	SRR12994886
AMPLICON	ARTIC-V3	ILLUMINA	ERR5078662
AMPLICON	ARTIC-V3	ILLUMINA	SRR12536756
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755500
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307513
AMPLICON	ARTIC-V3	ILLUMINA	ERR4242847
AMPLICON	ARTIC-V3	ILLUMINA	ERR4758861
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308106
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528220
AMPLICON	ARTIC-V3	ILLUMINA	ERR4248027
AMPLICON	ARTIC-V3	ILLUMINA	ERR4759142
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528189
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755200
AMPLICON	ARTIC-V3	ILLUMINA	ERR4555234
AMPLICON	ARTIC-V3	ILLUMINA	SRR12750834
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363497
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752541
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894332
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530368
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439789
AMPLICON	ARTIC-V3	ILLUMINA	ERR5277497
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751659
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752115
AMPLICON	ARTIC-V3	ILLUMINA	ERR4304878
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895234
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753915
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306223
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439671
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531209
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894674
AMPLICON	ARTIC-V3	ILLUMINA	ERR4665870
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439813
AMPLICON	ARTIC-V3	ILLUMINA	ERR4692976
AMPLICON	ARTIC-V3	ILLUMINA	ERR4667058
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439995
AMPLICON	ARTIC-V3	ILLUMINA	SRR12529702
AMPLICON	ARTIC-V3	ILLUMINA	ERR4364415
AMPLICON	ARTIC-V3	ILLUMINA	ERR4366414
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894308
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307226
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308978
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307436
AMPLICON	ARTIC-V3	ILLUMINA	ERR4758762
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365057
AMPLICON	ARTIC-V3	ILLUMINA	ERR4439691
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308870
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753775
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307666
AMPLICON	ARTIC-V3	ILLUMINA	SRR11915915
AMPLICON	ARTIC-V3	ILLUMINA	ERR5091193
AMPLICON	ARTIC-V3	ILLUMINA	ERR4692881
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365810
AMPLICON	ARTIC-V3	ILLUMINA	SRR11578114
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751219
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755038
AMPLICON	ARTIC-V3	ILLUMINA	SRR11695913
AMPLICON	ARTIC-V3	ILLUMINA	ERR5090472
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751319
AMPLICON	ARTIC-V3	ILLUMINA	SRR12162383
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528660
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308608
AMPLICON	ARTIC-V3	ILLUMINA	SRR11578023
AMPLICON	ARTIC-V3	ILLUMINA	ERR4366729
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495305
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530196
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753453
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894411
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752739
AMPLICON	ARTIC-V3	ILLUMINA	ERR4364598
AMPLICON	ARTIC-V3	ILLUMINA	SRR12896278
AMPLICON	ARTIC-V3	ILLUMINA	ERR4246668
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307530
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755090
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753081
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307543
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530043
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308319
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895009
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755351
AMPLICON	ARTIC-V3	ILLUMINA	SRR12530021
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440278
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363482
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895655
AMPLICON	ARTIC-V3	ILLUMINA	SRR12110366
AMPLICON	ARTIC-V3	ILLUMINA	SRR11622223
AMPLICON	ARTIC-V3	ILLUMINA	SRR12693729
AMPLICON	ARTIC-V3	ILLUMINA	SRR11915849
AMPLICON	ARTIC-V3	ILLUMINA	ERR4837883
AMPLICON	ARTIC-V3	ILLUMINA	ERR4692836
AMPLICON	ARTIC-V3	ILLUMINA	SRR11621988
AMPLICON	ARTIC-V3	ILLUMINA	ERR4245157
AMPLICON	ARTIC-V3	ILLUMINA	ERR4363505
AMPLICON	ARTIC-V3	ILLUMINA	SRR11915895
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752392
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751078
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308161
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755399
AMPLICON	ARTIC-V3	ILLUMINA	SRR12162203
AMPLICON	ARTIC-V3	ILLUMINA	SRR12896043
AMPLICON	ARTIC-V3	ILLUMINA	ERR4694088
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754411
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753438
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531286
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753123
AMPLICON	ARTIC-V3	ILLUMINA	ERR4604908
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307240
AMPLICON	ARTIC-V3	ILLUMINA	SRR12755087
AMPLICON	ARTIC-V3	ILLUMINA	SRR12896102
AMPLICON	ARTIC-V3	ILLUMINA	ERR4365938
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495646
AMPLICON	ARTIC-V3	ILLUMINA	SRR12895214
AMPLICON	ARTIC-V3	ILLUMINA	ERR4306709
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307293
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894700
AMPLICON	ARTIC-V3	ILLUMINA	ERR4308412
AMPLICON	ARTIC-V3	ILLUMINA	SRR12894678
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751498
AMPLICON	ARTIC-V3	ILLUMINA	SRR12528119
AMPLICON	ARTIC-V3	ILLUMINA	SRR12536791
AMPLICON	ARTIC-V3	ILLUMINA	ERR4495615
AMPLICON	ARTIC-V3	ILLUMINA	SRR12751592
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440244
AMPLICON	ARTIC-V3	ILLUMINA	SRR12529605
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307329
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752409
AMPLICON	ARTIC-V3	ILLUMINA	ERR4364654
AMPLICON	ARTIC-V3	ILLUMINA	SRR12780579
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754727
AMPLICON	ARTIC-V3	ILLUMINA	SRR12531789
AMPLICON	ARTIC-V3	ILLUMINA	ERR4243036
AMPLICON	ARTIC-V3	ILLUMINA	SRR12753353
AMPLICON	ARTIC-V3	ILLUMINA	SRR12752665
AMPLICON	ARTIC-V3	ILLUMINA	ERR4869291
AMPLICON	ARTIC-V3	ILLUMINA	ERR4209317
AMPLICON	ARTIC-V3	ILLUMINA	SRR12754317
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307219
AMPLICON	ARTIC-V3	ILLUMINA	ERR4693671
AMPLICON	ARTIC-V3	ILLUMINA	ERR4440499
AMPLICON	ARTIC-V3	ILLUMINA	ERR4307302
